id,chunk_id,file_id,mechanism_statement
01_introduction_and_overview_pdf__cmo_009,01_introduction_and_overview_pdf__cmo_009,01-introduction-and-overview.pdf,"Offsets are implemented as licensed production, transferring know-how and embedding domestic capabilities despite a recognised price premium."
01_introduction_and_overview_pdf__cmo_010,01_introduction_and_overview_pdf__cmo_010,01-introduction-and-overview.pdf,"Technology transfer is tolerated because exporters gain royalties, strengthen allies against threats, and avoid losing sales to competitor suppliers if licences are denied."
01_introduction_and_overview_pdf__cmo_011,01_introduction_and_overview_pdf__cmo_011,01-introduction-and-overview.pdf,Arms sales paired with technology-transfer offsets build local capacity and simultaneously serve as a tool to reinforce diplomatic and military ties.
01_introduction_and_overview_pdf__cmo_012,01_introduction_and_overview_pdf__cmo_012,01-introduction-and-overview.pdf,Offsets are used to redirect some procurement-related value toward domestic industrial/technological upgrading and to improve political acceptability; purchasers may pay a premium to place work locally.
01_introduction_and_overview_pdf__cmo_013,01_introduction_and_overview_pdf__cmo_013,01-introduction-and-overview.pdf,"Moving to joint development/production defines industrial tasks earlier and reduces the need to administer offset applications, making participation more predictable for domestic industry."
01_introduction_and_overview_pdf__cmo_014,01_introduction_and_overview_pdf__cmo_014,01-introduction-and-overview.pdf,"Equity participation aligns incentives by tying foreign partners to the domestic firm’s profitability, increasing willingness to share technological and marketing skills beyond a one-off obligation."
01_introduction_and_overview_pdf__cmo_015,01_introduction_and_overview_pdf__cmo_015,01-introduction-and-overview.pdf,Suppliers use offset packages as a competitive differentiator that can tip purchasing decisions when core product offerings are otherwise comparable.
01_introduction_and_overview_pdf__cmo_016,01_introduction_and_overview_pdf__cmo_016,01-introduction-and-overview.pdf,Direct/indirect offsets are adopted as a cheaper alternative that still channels compensatory work to the domestic defence industrial base.
01_introduction_and_overview_pdf__cmo_017,01_introduction_and_overview_pdf__cmo_017,01-introduction-and-overview.pdf,"When post-obligation purchases can be credited as banked offset, vendors continue placing work to build credit for future obligations."
01_introduction_and_overview_pdf__cmo_018,01_introduction_and_overview_pdf__cmo_018,01-introduction-and-overview.pdf,"If one exporter limits offset offerings, purchasers shift to alternative suppliers; thus firms offer offsets while simultaneously downplaying domestic harms to policymakers."
