chunk_id,file_id,mechanism_statement,umap_0,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9
18_defense_offsets_in_australia_and_new_zealand_pdf__cmo_024,18-defense-offsets-in-australia-and-new-zealand.pdf,"Requiring local participation in assembly can add cost relative to alternative sourcing, creating a local-content premium.",4.50174,-0.371959,3.450677,4.202384,6.9586368,3.9468076,-1.4201505,-0.3935314,2.762895,2.5829964
18_defense_offsets_in_australia_and_new_zealand_pdf__cmo_025,18-defense-offsets-in-australia-and-new-zealand.pdf,"When offsets are applied broadly across imports rather than targeted to specific capabilities, they become poorly focused; insisting on vague capability enhancement at no additional cost can undermine negotiations and deliver counterproductive results.",5.4163156,-1.7859266,4.013148,2.1941187,7.749241,3.579687,-1.9367241,0.11064816,2.5870514,2.1691308
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_001,19-defense-industrial-participation-the-south-african-experience.pdf,Officials emphasized offsets as promised economic benefits to shift public and political reasoning toward acceptance of the arms purchase.,5.568758,-2.0534892,3.8452392,1.4167768,7.7593803,3.2861824,-1.6368986,-0.03339552,2.381971,1.5364919
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_002,19-defense-industrial-participation-the-south-african-experience.pdf,"In a policy vacuum, firms reduce dependence on defence turnover by shifting to non-defence work and exports as a survival strategy.",5.458639,-0.7166236,3.850985,2.4384394,7.286579,4.1642933,-0.22901769,0.74780625,2.85255,2.6636667
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_003,19-defense-industrial-participation-the-south-african-experience.pdf,Defence industrial participation policy is used to steer limited resources toward niche firms and strategic logistic support capabilities rather than comprehensive autarky.,5.440889,-0.77413064,3.9603925,2.481595,7.2765794,4.2436967,-0.3759593,0.7741664,2.8271282,2.5445447
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_004,19-defense-industrial-participation-the-south-african-experience.pdf,"When prices are not fixed or comparable, monitoring compliance with “no price increase” requirements becomes difficult, increasing the risk of hidden price padding.",4.721657,-2.0151854,3.1375294,1.8773274,8.141429,2.7553892,-2.138405,-0.39172924,2.5614026,1.306397
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_005,19-defense-industrial-participation-the-south-african-experience.pdf,A quantified obligation (percent of imported content) plus a defined fulfillment window compels suppliers to design “credit-generating” projects to meet targets.,4.553626,-1.3680305,3.624172,2.373619,7.752229,2.9302862,-2.7357044,-0.7588126,2.553914,1.9375516
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_006,19-defense-industrial-participation-the-south-african-experience.pdf,Dividing management between Armscor and DTI can increase coordination burdens and monitoring complexity across defence and non-defence project streams.,5.203125,-0.5546524,4.34084,2.775634,7.316973,4.513275,-0.357472,0.8821854,2.4997892,2.6346445
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_007,19-defense-industrial-participation-the-south-african-experience.pdf,"If paying penalties is easier than delivering substantive participation, suppliers may renege and accept the financial cost rather than implement projects.",4.464733,-1.4109228,3.29268,2.5039127,8.082368,2.6939301,-2.4264219,-0.7090067,2.6586666,1.945605
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_008,19-defense-industrial-participation-the-south-african-experience.pdf,"Using indirect offsets and investment commitments broadens the space for meeting obligations through non-defence projects, potentially diluting linkage to defence capability needs.",5.3659806,-0.82549465,4.2968726,2.3705504,7.3896756,4.3768196,-0.5602019,0.82750005,2.5876777,2.523789
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_009,19-defense-industrial-participation-the-south-african-experience.pdf,Subcontracting and licensed production provide orders and learning-by-doing pathways that can help domestic firms build niche capabilities and credibility.,4.224347,-0.1474131,3.7333891,4.379297,7.040167,4.433815,-1.2059592,0.012197763,2.4098043,2.51567
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_010,19-defense-industrial-participation-the-south-african-experience.pdf,"When primes allocate relatively low-tech tasks, local participation may yield limited technology upgrading and weaker capability deepening.",4.9267707,-0.021633472,3.4875305,4.2503843,7.053673,3.8546238,-1.3100932,-0.39813218,2.6142366,2.261441
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_011,19-defense-industrial-participation-the-south-african-experience.pdf,Equity purchases and joint ventures integrate local firms into multinational networks without necessarily expanding domestic production capacity via new plant investment.,4.0952682,0.5596604,3.4927003,4.39563,7.401535,4.221841,-0.48397714,0.06619734,1.9689056,2.5224788
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_012,19-defense-industrial-participation-the-south-african-experience.pdf,Local subsidiaries can leverage domestic relationships to influence government-to-government dealings in ways that benefit both parent firms and local units.,3.9950533,0.47192734,3.5851586,4.446323,7.441365,4.114168,-0.4623861,-0.053419277,2.0628703,2.4233153
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_013,19-defense-industrial-participation-the-south-african-experience.pdf,"Capability erosion reduces suppliers’ ability to meet quality and schedule requirements, making primes less confident integrating local inputs.",4.699405,-0.022737928,3.549634,4.3665285,7.156572,3.7933407,-1.2344942,-0.40069664,2.5574021,2.1152172
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_014,19-defense-industrial-participation-the-south-african-experience.pdf,"When domestic firms perform work without sufficient capability, quality problems can emerge and delay platform delivery schedules.",4.3900537,-0.53119683,3.7925737,4.5179877,7.2518744,3.7475274,-1.34669,-0.2207229,2.7092266,1.8649623
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_015,19-defense-industrial-participation-the-south-african-experience.pdf,"Existing technical capacity attracts joint ventures and technology transfer, enabling local firms to integrate into multinational supply chains and potentially expand exports.",3.995213,0.25247332,3.7816162,4.4791536,7.3851633,4.2353954,-0.74482083,0.019148752,2.1078978,2.2714806
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_016,19-defense-industrial-participation-the-south-african-experience.pdf,"Capital- and skill-intensive offset activities generate relatively few jobs per unit of spending, driving up cost per job.",5.2834105,-1.0291284,4.569233,2.5346718,7.5027204,3.9903312,-1.3435525,0.5892865,3.061923,1.9973918
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_017,19-defense-industrial-participation-the-south-african-experience.pdf,Opportunity costs mean that allocating large budgets to arms with offsets can reduce the number of jobs created relative to alternative civilian spending.,5.053732,-0.5870682,4.3507013,2.9344118,7.303556,4.163782,0.07942043,0.78531104,2.937503,2.7700918
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_018,19-defense-industrial-participation-the-south-african-experience.pdf,"When offsets are used to “direct” investment toward selected sectors/regions, projects may be chosen for political fit rather than commercial viability, increasing failure risk.",5.637028,-1.1962197,4.447131,2.0590339,7.5589457,4.1982484,-1.7319787,0.53116584,2.8818612,2.1661532
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_019,19-defense-industrial-participation-the-south-african-experience.pdf,"Without reliable data and transparency, analysts cannot quantify net benefits or verify claims about jobs and investment delivery.",6.224847,-1.7323954,3.0975592,2.4171965,7.3937874,2.895703,-1.630805,-0.20158996,3.2437174,2.3065987
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_020,19-defense-industrial-participation-the-south-african-experience.pdf,"Without high local technological absorptive capacity and supportive civil-military science and technology strategy, offsets struggle to embed and extend technology transfers.",5.059071,-0.8076979,4.698129,2.893448,7.406258,4.3870654,-0.25811315,1.0101486,2.7111874,2.4417577
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_021,19-defense-industrial-participation-the-south-african-experience.pdf,"Secrecy and commission-driven bargaining create corruption vulnerabilities that trigger investigations and political instability, imposing governance costs.",6.0918813,-1.2363148,3.1888993,2.563575,7.2825384,3.2266998,-1.3280541,-0.03504775,3.2149153,2.4705577
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_022,19-defense-industrial-participation-the-south-african-experience.pdf,"Formal investigations can clear some accusations while still identifying irregular practices and conflicts of interest, leading to personnel consequences.",6.1816554,-1.325007,3.1790633,2.5141668,7.264331,3.1394882,-1.3823854,-0.07863788,3.25549,2.4471197
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_023,19-defense-industrial-participation-the-south-african-experience.pdf,"When the executive treats earlier strategic-policy approval as equivalent to procurement approval, accountability and scrutiny of major purchases can be reduced.",5.5847754,-1.8445613,3.4237144,2.3321962,7.64828,3.2103426,-1.7753714,-0.20409305,2.5981147,2.2768855
19_defense_industrial_participation_the_south_african_experience_pdf__cmo_024,19-defense-industrial-participation-the-south-african-experience.pdf,"When offset promises are uncertain and hard to verify, governments may be left with high costs and limited, unproven benefits, motivating calls to reorient development strategy.",5.652207,-1.654509,4.183559,2.0360994,7.570108,3.8698704,-1.7556179,0.24628662,2.6415946,2.142209
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_001,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When agencies lack coherent, time-consistent criteria for selecting and spatially allocating projects, offsets are less likely to reinforce integrated regional development.",5.734465,-1.2444139,4.6093435,2.1221783,7.4978285,4.263816,-1.7637991,0.61497265,2.9343507,2.1903875
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_002,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When comprehensive planning frameworks are not implemented, regional development policy defaults to narrower corridor/zone approaches that offsets are then asked to complement.",5.7288957,-1.244536,4.520234,2.111783,7.5117717,4.220607,-1.7295071,0.57659173,2.9183905,2.2050202
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_003,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Promoters emphasize job creation and investment narratives to legitimize offsets as development tools, even as the job-creation emphasis later weakens.",5.6013684,-1.233846,4.533148,2.2002177,7.4884157,3.793665,-1.8169664,0.33710542,2.9666247,1.9101655
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_004,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Joint administration across agencies requires sustained coordination and information sharing, affecting how projects are identified, credited, and monitored.",4.725874,0.23681754,3.8325858,3.8721974,7.2042394,4.5245166,-0.42203113,0.5439031,2.196286,2.7424984
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_005,20-defense-offsets-and-regional-development-in-south-africa.pdf,A high required offset percentage increases supplier effort to maximize creditable projects and diversify investment offerings.,4.845352,-1.684242,3.7143562,1.7880021,7.9117317,3.1151152,-2.5016117,-0.38410926,2.5183582,1.6671866
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_006,20-defense-offsets-and-regional-development-in-south-africa.pdf,Ongoing negotiation and re-scoping allows obligators and agencies to adjust project lists to meet credits and feasibility constraints over time.,4.730196,-1.3639841,3.0253959,2.0425563,8.338084,2.62782,-2.2139492,-0.58922166,2.7122052,2.076427
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_007,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Without rigorous evaluation, headline export/return estimates can overstate substantive value-added and downstream linkages.",5.8187313,-2.1091917,3.6656175,1.8269798,7.630537,3.0330238,-2.0662868,-0.16901557,2.832821,1.7747746
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_008,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Weak linkages and limited technology diffusion mean offsets provide limited “injection” to regional development, with benefits mostly as spin-offs.",5.5083737,-1.2259524,4.7448425,2.215721,7.5792937,4.31902,-1.7632725,0.6082574,2.7884185,2.1448708
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_009,20-defense-offsets-and-regional-development-in-south-africa.pdf,"DIP-linked orders can act as a lifeline for defence firms, while broader procurement and supply-chain dynamics can still constrain independent defence-industrial ambitions.",5.4369283,-0.6326373,4.0378337,2.443873,7.288459,4.3552938,-0.26801157,0.84727526,2.6956248,2.726383
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_010,20-defense-offsets-and-regional-development-in-south-africa.pdf,Channeling DIP business to existing defence-firm locations concentrates benefits where capacity already exists and leaves peripheral regions with little to no benefit.,5.502541,-0.7295198,4.0393724,2.3429189,7.290316,4.3393207,-0.4485971,0.8088993,2.7066424,2.6303983
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_011,20-defense-offsets-and-regional-development-in-south-africa.pdf,“Technologically sophisticated conservatism” and limited social/intellectual capital densification reduce the likelihood that offsets embed and extend technology transfers.,4.6256604,-0.9231534,4.8566456,3.4861557,7.512667,4.1602335,-0.53245854,0.8404558,2.6982293,2.015472
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_012,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When procurement choices overlook local capabilities, opportunities for domestic capability utilization and spin-off conversion are reduced.",4.542099,-0.20609467,3.742669,4.020917,7.321849,3.8320425,-1.2159346,-0.34376726,2.528837,2.065907
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_013,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When there is insufficient pressure to target marginal locations, vendors default to more familiar or commercially convenient regions and sectors.",5.2831707,-1.1072779,4.413312,2.279456,7.4991107,3.9354093,-2.0847378,0.30170265,2.9063115,2.212835
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_014,20-defense-offsets-and-regional-development-in-south-africa.pdf,Credit-maximizing “shrewd investments” can make interventions appear larger in reports than their on-the-ground developmental impact.,4.640683,-1.3255515,3.067361,2.9011626,7.82065,2.3388348,-2.1515343,-0.9327625,2.9361086,1.8432742
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_015,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Targeted soft loans and equity investments provide liquidity and capital enabling firm survival, facility expansion, and market growth.",4.766903,-0.96605843,3.2334177,2.976251,7.6920314,3.0134242,-1.2001203,-0.3284728,2.866817,1.7198731
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_016,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When vendors choose projects that fit established sectoral strengths and infrastructures, offsets reinforce existing geographic and industrial patterns rather than diversify peripheral economies.",5.4263077,-1.0514343,4.5504694,2.2132735,7.531639,4.152619,-1.8078688,0.5101028,2.881035,2.1907496
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_017,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Promised regional industrial participation benefits (e.g., Ferrostaal steel projects) can act as decisive inducements in selecting higher-priced bids.",4.483152,-0.33246368,3.3581746,3.223673,7.604205,3.830154,-1.1744806,0.015347163,2.383803,2.7072349
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_018,20-defense-offsets-and-regional-development-in-south-africa.pdf,Offsets deliverables create political and bureaucratic reasons to sustain and expand large regional projects even when commercial fundamentals weaken.,5.634327,-1.3415478,4.5192757,2.168753,7.52081,4.0617247,-1.8377442,0.44249856,2.8575184,2.1772935
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_019,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Large, capital-intensive IDZ projects require substantial additional state investment and incentives, creating hidden costs that are often excluded from official offset assessments.",5.7979093,-1.4218854,4.3433723,2.1874897,7.4596167,4.041287,-1.7877296,0.38592213,2.9800026,2.069251
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_020,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When offsets are not directed into shipbuilding proper, local shipbuilding capability and accumulated expertise can erode, despite related activity in repair.",5.161806,-1.1798512,4.7486157,2.5464172,7.5585537,4.495359,-1.2402072,0.7164561,2.578733,2.2247024
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_021,20-defense-offsets-and-regional-development-in-south-africa.pdf,Seeing peers achieve licensed assembly can raise expectations and highlight domestic opportunity costs when local participation is limited.,4.5492964,-0.21520403,3.4280221,4.26826,6.9370155,4.0426397,-1.3841255,-0.3796886,2.694627,2.609822
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_022,20-defense-offsets-and-regional-development-in-south-africa.pdf,More diverse input requirements in shipbuilding create larger local employment multipliers than ship repair.,4.158798,-0.030699963,4.0506806,4.407882,7.3223834,4.6601076,-1.172569,0.20313735,2.2113705,2.2034497
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_023,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Without integration between offset offerings and downstream industrial strategies, potential beneficiation and job-creation synergies are missed.",4.78093,-0.9449424,4.5402894,2.3384163,7.66609,4.2293196,-1.6324037,0.2617374,2.150711,1.7215731
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_024,20-defense-offsets-and-regional-development-in-south-africa.pdf,"Converting equipment for specialty work can expand niche capacity while reducing capability for traditional bulk output, creating internal tradeoffs.",4.541959,-0.7250698,4.323799,3.930631,7.340387,4.0808163,-1.195589,0.07579116,2.7349706,1.510423
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_025,20-defense-offsets-and-regional-development-in-south-africa.pdf,"If the whole product value can be claimed as export credit, vendors can inflate credited performance relative to actual local value-added.",4.164751,-1.2520611,3.502745,3.0181782,7.999482,2.5526044,-2.072345,-0.7850081,2.629608,1.6725173
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_026,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When projects are not clearly additional to the offset deal, attributing outcomes to offsets becomes problematic and encourages narrative-driven reporting.",5.8620896,-1.8049028,4.1065373,1.823016,7.600741,3.057091,-1.9268955,-0.05787265,2.9584293,1.7597795
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_027,20-defense-offsets-and-regional-development-in-south-africa.pdf,"When monitoring capacity is weak and hidden costs are excluded from assessments, officials overestimate net benefits; independent auditing can mitigate this.",6.278637,-1.7645717,3.168159,2.314358,7.359504,2.8098779,-1.677583,-0.26944175,3.2457523,2.2325845
20_defense_offsets_and_regional_development_in_south_africa_pdf__cmo_028,20-defense-offsets-and-regional-development-in-south-africa.pdf,"With vendor discretion and emphasis on capital-intensive core projects, offsets confirm rather than challenge existing patterns, and employment effects remain limited in peripheral regions.",5.4737334,-1.0593216,4.5841503,2.3875961,7.4661818,4.0894566,-1.6499841,0.54447424,3.0045078,2.1109087
01_introduction_and_overview_pdf__cmo_001,01-introduction-and-overview.pdf,"To reconcile cheaper imports with domestic economic expectations, purchasers impose offset obligations that compel foreign vendors (and subcontractors) to place additional purchases/investment in the buyer’s economy.",3.8629835,-0.9927003,3.8153694,2.846692,8.308141,3.08631,-1.5620848,-0.29088074,2.2089384,1.5779419
01_introduction_and_overview_pdf__cmo_002,01-introduction-and-overview.pdf,"Because vendors cannot readily meet offset obligations through local purchasing, offset packages pivot toward inward investment and joint-venture style commitments to satisfy obligations and inject capability.",4.4999285,-1.5549817,4.0455275,2.0027514,8.271337,3.0858858,-2.3147624,-0.29928303,2.3240721,1.7135295
01_introduction_and_overview_pdf__cmo_003,01-introduction-and-overview.pdf,Limited disclosure and strategic presentation of claims by interested parties reduces data availability and impedes independent assessment.,6.2818956,-1.6469594,3.1621306,2.3440259,7.3339043,2.861614,-1.6018339,-0.24648187,3.2455165,2.3330357
01_introduction_and_overview_pdf__cmo_004,01-introduction-and-overview.pdf,"Once policymakers recognise indirect offsets impose real costs and weak performance, they demote indirect offsets to a fallback while shifting emphasis to direct local-content requirements.",5.048453,-1.7319635,4.0510597,1.5664687,7.7372646,3.653006,-2.2537594,-0.058908366,2.3173268,1.7649956
01_introduction_and_overview_pdf__cmo_005,01-introduction-and-overview.pdf,Procurement choices prioritise industrial/economic benefits (including offsets/IRBs) over strictly military performance when security pressures are perceived as lower.,5.04996,-0.5197846,4.1682816,2.8380563,7.412411,4.2050753,0.054537218,0.844306,2.816641,2.8572454
01_introduction_and_overview_pdf__cmo_006,01-introduction-and-overview.pdf,"Offset obligations steer work to politically prioritised regions and firms, sustaining inefficient producers and discouraging rationalisation by masking underlying industrial weaknesses.",5.25652,-1.1534423,4.227522,2.068682,7.7511044,4.1183214,-1.9298645,0.33974475,2.6823018,2.159753
01_introduction_and_overview_pdf__cmo_007,01-introduction-and-overview.pdf,"Vendors incorporate the expected cost premium of offset obligations into bid prices, raising acquisition costs relative to an equivalent off-the-shelf purchase.",4.3510947,-1.6767979,3.4233172,1.6149302,8.417436,3.039402,-1.9624641,-0.12612031,2.3690922,1.1765658
01_introduction_and_overview_pdf__cmo_008,01-introduction-and-overview.pdf,Offset policy is oriented toward international joint ventures (with equity/capital and facilitation by offset-obligated firms) in non-defence sectors where market demand and growth prospects are stronger.,4.9584837,-0.82760304,3.8447104,2.0751214,7.7334332,4.025581,-0.9158145,0.39051676,2.357997,1.8389633
01_introduction_and_overview_pdf__cmo_009,01-introduction-and-overview.pdf,"Offsets are implemented as licensed production, transferring know-how and embedding domestic capabilities despite a recognised price premium.",4.4418006,-1.0133045,4.764285,2.6622832,7.7606115,4.4115357,-1.5325941,0.43910882,2.1765833,1.4041437
01_introduction_and_overview_pdf__cmo_010,01-introduction-and-overview.pdf,"Technology transfer is tolerated because exporters gain royalties, strengthen allies against threats, and avoid losing sales to competitor suppliers if licences are denied.",4.1351595,-0.9695234,4.88876,3.7371905,7.7076263,4.0302463,-0.9708623,0.59245545,2.4297025,1.7900724
01_introduction_and_overview_pdf__cmo_011,01-introduction-and-overview.pdf,Arms sales paired with technology-transfer offsets build local capacity and simultaneously serve as a tool to reinforce diplomatic and military ties.,4.843097,-0.373401,4.256608,3.2157788,7.2898917,4.4348006,-0.1529681,0.74638885,2.5312893,2.681458
01_introduction_and_overview_pdf__cmo_012,01-introduction-and-overview.pdf,Offsets are used to redirect some procurement-related value toward domestic industrial/technological upgrading and to improve political acceptability; purchasers may pay a premium to place work locally.,4.6700745,-1.2815555,4.158614,1.6434884,8.240007,3.802199,-1.7986755,0.2524506,2.2407398,1.5144572
01_introduction_and_overview_pdf__cmo_013,01-introduction-and-overview.pdf,"Moving to joint development/production defines industrial tasks earlier and reduces the need to administer offset applications, making participation more predictable for domestic industry.",4.6196427,-0.7814202,4.3776846,2.6943703,7.56129,4.4872537,-1.6268457,0.2455231,2.1083574,2.0015414
01_introduction_and_overview_pdf__cmo_014,01-introduction-and-overview.pdf,"Equity participation aligns incentives by tying foreign partners to the domestic firm’s profitability, increasing willingness to share technological and marketing skills beyond a one-off obligation.",4.3682995,0.59909546,3.3898757,4.167485,7.343179,4.289079,-0.45976976,0.1748552,1.9727426,2.6396587
01_introduction_and_overview_pdf__cmo_015,01-introduction-and-overview.pdf,Suppliers use offset packages as a competitive differentiator that can tip purchasing decisions when core product offerings are otherwise comparable.,4.60828,-1.6596154,4.102282,1.604561,8.346395,3.4116077,-2.1468909,-0.02108726,2.1692054,1.6083322
01_introduction_and_overview_pdf__cmo_016,01-introduction-and-overview.pdf,Direct/indirect offsets are adopted as a cheaper alternative that still channels compensatory work to the domestic defence industrial base.,5.014747,-1.2963293,4.1882076,1.5675765,7.797556,4.1040616,-1.4734203,0.3633599,2.090666,2.006541
01_introduction_and_overview_pdf__cmo_017,01-introduction-and-overview.pdf,"When post-obligation purchases can be credited as banked offset, vendors continue placing work to build credit for future obligations.",5.0416217,-1.6575367,3.9192543,2.1072278,7.992001,2.4769492,-2.2316563,-0.5728321,2.7616162,1.6895312
01_introduction_and_overview_pdf__cmo_018,01-introduction-and-overview.pdf,"If one exporter limits offset offerings, purchasers shift to alternative suppliers; thus firms offer offsets while simultaneously downplaying domestic harms to policymakers.",3.670684,-1.1825095,4.2952,3.3606741,8.254314,3.1396043,-1.5571347,-0.24590613,2.3111823,1.1793563
